   3.90280134E-002    3.42374891E-002    4.56970967E-002   -1.04832138E-001
   3.68213754E-002    4.55780476E-002    4.56970967E-002    1.91624258E-001
   3.84503844E-002    3.83944772E-002    4.56970967E-002   -1.22343014E-003
   3.87592392E-002    4.54444550E-002    4.56970967E-002    1.46294104E-001
   3.49377311E-002    3.74137089E-002    4.56970967E-002    5.41823861E-002
   3.57540270E-002    5.10360710E-002    4.56970967E-002    3.34420458E-001
   3.93004414E-002    6.18694387E-002    4.56970967E-002    4.93882522E-001
   3.50731389E-002    4.35417779E-002    4.56970967E-002    1.85321160E-001
   3.50556564E-002    4.02333885E-002    4.56970967E-002    1.13305494E-001
   3.47635173E-002    4.32169288E-002    4.56970967E-002    1.84987935E-001
   3.77009596E-002    3.60387675E-002    4.56970967E-002   -3.63741277E-002
   3.77703184E-002    3.14218253E-002    4.56970967E-002   -1.38925525E-001
   3.77703184E-002    3.35054062E-002    4.56970967E-002   -9.33300474E-002
   1.18534470E-001    1.14093035E-001    9.42295566E-002   -4.71341953E-002
   1.20530448E-001    1.07239552E-001    9.42295566E-002   -1.41048056E-001
   8.95251656E-002    9.94182527E-002    9.42295566E-002    1.04989214E-001
   7.70436682E-002    1.13266841E-001    9.42295566E-002    3.84414124E-001
   6.24183891E-002    8.89144316E-002    9.42295566E-002    2.81186111E-001
   6.27750170E-002    9.69032422E-002    9.42295566E-002    3.62181744E-001
   5.94984733E-002    9.37793180E-002    9.42295566E-002    3.63801401E-001
   6.75606546E-002    7.28815347E-002    9.42295566E-002    5.64672095E-002
   6.54224632E-002    1.19986162E-001    9.42295566E-002    5.79050782E-001
   6.58989145E-002    8.37992206E-002    9.42295566E-002    1.89964877E-001
   6.53649701E-002    7.33073801E-002    9.42295566E-002    8.42878840E-002
   5.52680195E-002    7.72497505E-002    9.42295566E-002    2.33278515E-001
   5.06686564E-002    9.60661694E-002    9.42295566E-002    4.81775726E-001
   6.41124574E-002    9.53279063E-002    9.42295566E-002    3.31270251E-001
   5.48009356E-002    9.73696336E-002    9.42295566E-002    4.51755262E-001
   5.33970047E-002    1.09448671E-001    9.42295566E-002    5.94841668E-001
   5.28986973E-002    7.94695169E-002    9.42295566E-002    2.81979673E-001
   5.75706087E-002    8.40342566E-002    9.42295566E-002    2.80842327E-001
   5.83949985E-002    7.20467120E-002    9.42295566E-002    1.44877192E-001
   5.83949985E-002    1.09989598E-001    9.42295566E-002    5.47541575E-001
   4.31233497E-001    5.40000000E-001    5.40000000E-002    2.01419450E+000
